x,y,count,cluster_id
131,2,27,35
131,3,143,35
131,4,169,35
131,5,28,35
131,6,16,35
131,7,5,35
131,8,3,35
131,9,14,35
131,10,3,35
131,11,2,35
131,13,1,35
131,27,28,35
131,28,194,35
131,29,10,35
131,30,115,35
131,31,10,35
131,33,4,35
131,34,22,35
131,35,6,35
131,36,3,35
131,38,10,35
131,39,6,35
131,40,40,35
131,41,73,35
131,42,33,35
131,43,166,35
131,44,498,35
131,45,147,35
131,46,202,35
131,47,32,35
131,48,3,35
131,49,7,35
131,50,8,35
131,51,17,35
131,52,32,35
131,53,23,35
131,54,11,35
131,55,16,35
131,56,592,35
131,57,79,35
131,58,12,35
131,59,298,35
131,60,199,35
131,61,344,35
131,62,233,35
131,63,418,35
131,64,378,35
131,65,42,35
131,66,192,35
131,67,25,35
131,68,29,35
131,69,189,35
131,70,327,35
131,71,688,35
131,72,298,35
131,73,616,35
131,74,177,35
131,75,148,35
131,76,147,35
131,77,308,35
131,78,418,35
131,79,303,35
131,80,488,35
131,81,374,35
131,82,776,35
131,83,237,35
131,84,442,35
131,85,254,35
131,86,110,35
131,87,197,35
131,88,206,35
131,89,50,35
131,90,442,35
131,91,183,35
131,92,52,35
131,93,170,35
131,94,159,35
131,95,29,35
131,96,65,35
131,97,41,35
131,98,25,35
131,99,89,35
131,100,217,35
131,101,363,35
131,102,117,35
131,103,91,35
131,104,574,35
131,105,45,35
131,106,299,35
131,107,301,35
131,108,96,35
131,109,1,35
131,110,1,35
131,111,108,35
131,112,25,35
131,113,5,35
131,114,5,35
131,115,3,35
131,119,15,35
131,120,24,35
131,121,3,35
131,122,18,35
131,123,74,35
131,124,95,35
131,125,64,35
131,126,1,35
131,127,4,35
131,128,11,35
131,129,280,35
131,130,112,35
131,131,5,35
131,132,1,35
131,133,35,35
131,134,2,35
131,136,38,35
131,137,90,35
131,138,6,35
131,139,13,35
131,140,12,35
131,141,23,35
131,142,3,35
131,144,31,35
131,145,2,35
131,150,1,-1
131,151,4,-1
131,157,2,34
131,158,2,34
131,163,1,-1
131,164,1,-1
131,166,1,22
131,167,4,22
131,168,13,22
131,171,2,22
131,172,5,22
131,173,10,22
131,178,2,-1
131,179,1,-1
131,181,2,-1
131,182,59,-1
131,190,1,-1
132,1,21,35
132,2,77,35
132,3,16,35
132,4,20,35
132,5,16,35
132,6,10,35
132,7,16,35
132,8,17,35
132,9,1,35
132,10,30,35
132,11,16,-1
132,12,1,-1
132,26,9,35
132,27,47,35
132,28,19,35
132,29,13,35
132,30,121,35
132,31,1,35
132,32,4,35
132,33,9,35
132,34,70,35
132,35,6,35
132,38,9,35
132,39,11,35
132,40,6,35
132,41,4,35
132,42,21,35
132,43,766,35
132,44,278,35
132,45,73,35
132,46,97,35
132,47,89,35
132,48,8,35
132,49,37,35
132,50,112,35
132,51,231,35
132,52,220,35
132,53,152,35
132,54,153,35
132,55,131,35
132,56,402,35
132,57,212,35
132,58,105,35
132,59,319,35
132,60,118,35
132,61,340,35
132,62,532,35
132,63,326,35
132,64,420,35
132,65,300,35
132,66,324,35
132,67,280,35
132,68,198,35
132,69,357,35
132,70,311,35
132,71,545,35
132,72,206,35
132,73,243,35
132,74,445,35
132,75,578,35
132,76,342,35
132,77,791,35
132,78,529,35
132,79,561,35
132,80,597,35
132,81,767,35
132,82,2224,35
132,83,890,35
132,84,1785,35
132,85,410,35
132,86,489,35
132,87,607,35
132,88,922,35
132,89,371,35
132,90,351,35
132,91,551,35
132,92,200,35
132,93,189,35
132,94,234,35
132,95,169,35
132,96,192,35
132,97,27,35
132,98,146,35
132,99,119,35
132,100,116,35
132,101,519,35
132,102,645,35
132,103,125,35
132,104,127,35
132,105,125,35
132,106,456,35
132,107,1196,35
132,108,335,35
132,109,137,35
132,110,81,35
132,111,239,35
132,112,126,35
132,113,3,35
132,115,1,-1
132,116,3,-1
132,118,2,35
132,119,37,35
132,120,5,35
132,123,29,35
132,124,88,35
132,125,63,35
132,127,1,35
132,129,3,35
132,131,2,35
132,132,8,35
132,133,89,35
132,134,33,35
132,135,5,35
132,136,38,35
132,137,87,35
132,138,104,35
132,139,16,35
132,141,12,35
132,142,3,35
132,144,6,-1
132,145,15,35
132,146,3,35
132,147,2,-1
132,148,1,-1
132,149,1,-1
132,158,10,34
132,159,6,34
132,160,5,-1
132,163,1,-1
132,164,1,-1
132,165,1,-1
132,169,15,23
132,170,5,23
132,173,2,-1
132,174,3,-1
132,179,24,-1
132,180,16,-1
132,181,6,-1
132,182,79,-1
132,183,4,-1
132,187,1,-1
132,189,1,-1
133,1,198,35
133,2,9,35
133,3,4,35
133,5,5,-1
133,6,2,35
133,8,2,35
133,9,1,35
133,26,4,35
133,27,250,35
133,28,11,35
133,29,4,35
133,30,4,35
133,31,4,35
133,32,16,35
133,33,32,35
133,34,19,35
133,35,3,-1
133,38,16,35
133,39,46,35
133,40,179,35
133,41,11,35
133,42,97,35
133,43,99,35
133,44,21,35
133,45,176,35
133,46,206,35
133,47,259,35
133,48,137,35
133,49,101,35
133,50,135,35
133,51,133,35
133,52,23,35
133,53,20,35
133,54,51,35
133,55,21,35
133,56,125,35
133,57,42,35
133,58,45,35
133,59,40,35
133,60,84,35
133,61,59,35
133,62,2,35
133,63,28,35
133,64,170,35
133,65,51,35
133,66,99,35
133,67,414,35
133,68,147,35
133,69,129,35
133,70,356,35
133,71,340,35
133,72,143,35
133,73,193,35
133,74,562,35
133,75,259,35
133,76,367,35
133,77,1300,35
133,78,1327,35
133,79,609,35
133,80,1181,35
133,81,879,35
133,82,2205,35
133,83,935,35
133,84,532,35
133,85,434,35
133,86,617,35
133,87,123,35
133,88,875,35
133,89,554,35
133,90,185,35
133,91,119,35
133,92,155,35
133,93,744,35
133,94,355,35
133,95,493,35
133,96,170,35
133,97,180,35
133,98,396,35
133,99,136,35
133,100,168,35
133,101,88,35
133,102,435,35
133,103,59,35
133,104,139,35
133,105,31,35
133,106,93,35
133,107,191,35
133,108,430,35
133,109,184,35
133,110,55,35
133,111,72,35
133,112,54,35
133,114,1,-1
133,117,6,35
133,118,14,35
133,119,1,35
133,121,2,-1
133,122,1,-1
133,123,8,35
133,124,41,35
133,125,5,35
133,126,14,35
133,127,1,35
133,128,2,35
133,129,1,35
133,131,1,35
133,132,5,35
133,133,29,35
133,134,14,35
133,135,15,35
133,136,34,35
133,137,51,35
133,138,47,35
133,139,3,35
133,140,7,35
133,141,1,35
133,142,41,35
133,143,4,35
133,146,1,35
133,147,4,35
133,149,6,-1
133,150,1,-1
133,151,4,-1
133,157,3,34
133,158,1,34
133,159,7,34
133,161,3,-1
133,163,14,-1
133,164,12,-1
133,166,4,-1
133,167,1,23
133,169,2,23
133,170,9,23
133,171,3,23
133,174,1,-1
133,175,5,23
133,177,5,-1
133,187,5,-1
134,1,84,35
134,2,1,35
134,3,2,35
134,7,6,35
134,8,1,35
134,10,1,-1
134,26,38,35
134,27,163,35
134,28,12,35
134,30,6,35
134,31,8,35
134,32,2,35
134,33,15,35
134,34,9,35
134,38,2,35
134,39,31,35
134,40,412,35
134,41,17,35
134,42,24,35
134,43,47,35
134,44,62,35
134,45,373,35
134,46,269,35
134,47,169,35
134,48,122,35
134,49,8,35
134,50,47,35
134,51,34,35
134,52,59,35
134,53,67,35
134,54,37,35
134,55,17,35
134,56,92,35
134,57,95,35
134,58,4,35
134,59,187,35
134,60,89,35
134,61,57,35
134,62,122,35
134,63,84,35
134,64,255,35
134,65,288,35
134,66,115,35
134,67,565,35
134,68,236,35
134,69,291,35
134,70,721,35
134,71,517,35
134,72,188,35
134,73,489,35
134,74,518,35
134,75,1056,35
134,76,668,35
134,77,4127,35
134,78,1671,35
134,79,934,35
134,80,2658,35
134,81,1823,35
134,82,3691,35
134,83,1559,35
134,84,864,35
134,85,151,35
134,86,410,35
134,87,143,35
134,88,1103,35
134,89,415,35
134,90,715,35
134,91,260,35
134,92,327,35
134,93,79,35
134,94,51,35
134,95,86,35
134,96,76,35
134,97,2,35
134,98,27,35
134,99,238,35
134,100,483,35
134,101,399,35
134,102,297,35
134,103,58,35
134,104,38,35
134,106,122,35
134,107,254,35
134,108,41,35
134,109,41,35
134,110,103,35
134,111,32,35
134,112,34,35
134,113,14,35
134,114,1,35
134,116,14,35
134,117,42,35
134,118,54,35
134,119,14,35
134,123,17,35
134,124,4,35
134,125,2,35
134,126,7,35
134,127,30,35
134,128,2,35
134,129,1,35
134,130,1,35
134,131,9,35
134,132,6,35
134,134,12,35
134,135,8,35
134,136,85,35
134,137,1,35
134,138,16,35
134,139,11,35
134,140,5,35
134,141,1,35
134,142,14,35
134,143,2,35
134,147,3,35
134,151,3,-1
134,155,2,-1
134,156,5,34
134,157,4,34
134,158,2,34
134,159,1,-1
134,162,1,-1
134,163,5,-1
134,164,3,-1
134,165,3,-1
134,166,2,-1
134,171,13,23
134,172,163,23
134,176,5,23
134,178,1,-1
134,183,3,-1
134,185,4,-1
134,187,11,-1
135,1,283,35
135,2,2,35
135,3,1,35
135,4,2,35
135,5,2,-1
135,6,1,-1
135,7,4,-1
135,9,1,-1
135,26,302,35
135,27,67,35
135,28,2,35
135,29,7,35
135,30,4,-1
135,32,2,35
135,33,13,35
135,34,22,35
135,37,4,35
135,38,12,35
135,39,33,35
135,40,29,35
135,41,5,35
135,42,71,35
135,43,240,35
135,44,328,35
135,45,240,35
135,46,146,35
135,47,598,35
135,48,596,35
135,49,959,35
135,50,167,35
135,51,129,35
135,52,185,35
135,53,384,35
135,54,137,35
135,55,182,35
135,56,229,35
135,57,190,35
135,58,163,35
135,59,352,35
135,60,363,35
135,61,1103,35
135,62,157,35
135,63,237,35
135,64,482,35
135,65,227,35
135,66,258,35
135,67,297,35
135,68,95,35
135,69,475,35
135,70,216,35
135,71,776,35
135,72,194,35
135,73,969,35
135,74,485,35
135,75,788,35
135,76,2710,35
135,77,7663,35
135,78,2409,35
135,79,960,35
135,80,2637,35
135,81,2279,35
135,82,5329,35
135,83,2169,35
135,84,1569,35
135,85,745,35
135,86,927,35
135,87,1683,35
135,88,1307,35
135,89,708,35
135,90,155,35
135,91,81,35
135,92,171,35
135,93,63,35
135,94,119,35
135,95,53,35
135,96,80,35
135,97,130,35
135,98,281,35
135,99,90,35
135,100,177,35
135,101,1015,35
135,102,281,35
135,103,540,35
135,104,225,35
135,105,314,35
135,106,473,35
135,107,537,35
135,108,258,35
135,109,223,35
135,110,255,35
135,111,323,35
135,112,77,35
135,113,247,35
135,114,105,35
135,115,177,35
135,116,185,35
135,117,129,35
135,118,207,35
135,119,63,35
135,122,37,35
135,123,8,35
135,124,9,35
135,125,6,35
135,126,33,35
135,127,46,35
135,128,6,35
135,129,5,35
135,130,5,35
135,131,9,35
135,132,2,-1
135,134,49,35
135,135,39,35
135,136,31,35
135,137,35,35
135,138,19,35
135,139,14,35
135,140,12,35
135,141,1,35
135,142,2,35
135,143,1,35
135,144,17,35
135,145,3,35
135,146,3,35
135,147,5,35
135,148,2,35
135,149,3,35
135,151,1,35
135,152,1,-1
135,155,2,34
135,156,6,34
135,157,68,34
135,158,22,34
135,162,2,-1
135,167,1,-1
135,169,1,-1
135,171,1,23
135,172,345,23
135,173,49,23
135,174,5,23
135,175,5,23
135,176,7,23
135,177,12,23
135,178,14,21
135,179,10,21
135,180,13,21
135,181,10,21
135,182,11,21
135,183,5,21
135,184,9,21
135,185,9,21
135,186,6,21
135,187,1,21
135,188,5,21
135,189,7,-1
136,1,7,35
136,2,1,35
136,3,5,35
136,4,3,35
136,5,2,35
136,19,3,-1
136,20,4,-1
136,25,3,-1
136,26,49,35
136,27,1,35
136,28,3,35
136,31,4,35
136,32,18,35
136,33,8,35
136,34,13,35
136,37,8,35
136,38,172,35
136,39,33,35
136,40,19,35
136,41,12,35
136,42,26,35
136,43,77,35
136,44,269,35
136,45,303,35
136,46,558,35
136,47,1133,35
136,48,529,35
136,49,584,35
136,50,246,35
136,51,124,35
136,52,110,35
136,53,171,35
136,54,103,35
136,55,98,35
136,56,86,35
136,57,539,35
136,58,254,35
136,59,3,35
136,60,171,35
136,61,20,35
136,62,16,35
136,63,73,35
136,64,438,35
136,65,842,35
136,66,354,35
136,67,126,35
136,68,550,35
136,69,171,35
136,70,511,35
136,71,325,35
136,72,186,35
136,73,686,35
136,74,466,35
136,75,1058,35
136,76,1360,35
136,77,890,35
136,78,763,35
136,79,727,35
136,80,1724,35
136,81,1345,35
136,82,2091,35
136,83,684,35
136,84,476,35
136,85,776,35
136,86,575,35
136,87,169,35
136,88,606,35
136,89,773,35
136,90,199,35
136,91,45,35
136,92,120,35
136,93,177,35
136,94,368,35
136,95,635,35
136,96,315,35
136,97,127,35
136,98,83,35
136,99,141,35
136,100,267,35
136,101,1035,35
136,102,85,35
136,103,288,35
136,104,140,35
136,105,337,35
136,106,93,35
136,107,193,35
136,108,204,35
136,109,40,35
136,110,108,35
136,111,154,35
136,112,33,35
136,113,21,35
136,114,33,35
136,115,113,35
136,116,40,35
136,117,44,35
136,118,211,35
136,119,64,35
136,120,14,35
136,121,36,35
136,122,76,35
136,123,14,35
136,124,7,35
136,125,3,35
136,126,3,35
136,127,3,35
136,128,11,-1
136,131,2,35
136,134,1,-1
136,135,8,35
136,136,1,35
136,137,12,35
136,138,15,35
136,139,169,35
136,140,2,35
136,141,10,35
136,142,9,35
136,143,19,35
136,144,14,35
136,147,15,35
136,148,6,35
136,152,3,-1
136,153,2,-1
136,157,27,34
136,158,5,34
136,160,5,-1
136,161,3,-1
136,162,3,-1
136,168,1,-1
136,172,2,23
136,179,1,21
136,180,1,21
136,188,9,-1
136,189,1,6
137,1,5,35
137,2,1,35
137,5,3,25
137,7,1,-1
137,26,36,35
137,27,5,35
137,29,2,35
137,30,2,35
137,31,6,35
137,32,1,35
137,33,14,35
137,34,11,35
137,35,10,35
137,36,8,35
137,37,9,35
137,38,34,35
137,39,41,35
137,40,59,35
137,41,255,35
137,42,6,35
137,43,20,35
137,44,118,35
137,45,287,35
137,46,490,35
137,47,420,35
137,48,469,35
137,49,83,35
137,50,59,35
137,51,119,35
137,52,58,35
137,53,82,35
137,54,32,35
137,55,29,35
137,56,383,35
137,57,523,35
137,58,168,35
137,59,10,35
137,60,237,35
137,61,57,35
137,62,91,35
137,63,271,35
137,64,255,35
137,65,196,35
137,66,291,35
137,67,218,35
137,68,314,35
137,69,537,35
137,70,99,35
137,71,45,35
137,72,79,35
137,73,154,35
137,74,45,35
137,75,564,35
137,76,287,35
137,77,381,35
137,78,705,35
137,79,339,35
137,80,543,35
137,81,973,35
137,82,1525,35
137,83,529,35
137,84,251,35
137,85,672,35
137,86,247,35
137,87,301,35
137,88,348,35
137,89,540,35
137,90,715,35
137,91,696,35
137,92,927,35
137,93,766,35
137,94,43,35
137,95,123,35
137,96,126,35
137,97,192,35
137,98,83,35
137,99,44,35
137,100,58,35
137,101,460,35
137,102,74,35
137,103,184,35
137,104,158,35
137,105,725,35
137,106,674,35
137,107,165,35
137,108,119,35
137,109,64,35
137,110,119,35
137,111,105,35
137,112,9,35
137,113,101,35
137,114,4,35
137,115,6,35
137,116,12,35
137,117,7,35
137,118,17,35
137,119,2,35
137,120,6,35
137,121,23,35
137,122,11,35
137,123,54,35
137,124,110,35
137,131,8,35
137,132,1,-1
137,139,126,35
137,140,37,35
137,141,1,35
137,142,13,35
137,143,13,35
137,146,4,35
137,147,1,35
137,148,4,35
137,154,11,-1
137,155,3,-1
137,156,2,-1
137,157,6,-1
137,158,3,34
137,159,1,-1
137,160,2,-1
137,161,19,-1
137,162,27,-1
137,163,1,-1
137,172,2,-1
137,178,1,-1
137,180,1,21
138,1,41,-1
138,3,38,-1
138,5,1,25
138,6,1,25
138,24,1,-1
138,25,17,35
138,26,36,35
138,27,25,35
138,28,11,35
138,29,4,35
138,31,1,35
138,32,16,35
138,33,3,35
138,34,25,35
138,35,1,35
138,37,1,35
138,38,9,35
138,39,35,35
138,40,9,35
138,41,10,35
138,42,29,35
138,43,55,35
138,44,203,35
138,45,79,35
138,46,51,35
138,47,67,35
138,48,270,35
138,49,318,35
138,50,228,35
138,51,217,35
138,52,389,35
138,53,102,35
138,54,140,35
138,55,293,35
138,56,443,35
138,57,770,35
138,58,428,35
138,59,69,35
138,60,43,35
138,61,32,35
138,62,73,35
138,63,63,35
138,64,248,35
138,65,78,35
138,66,116,35
138,67,194,35
138,68,735,35
138,69,194,35
138,70,627,35
138,71,32,35
138,72,24,35
138,73,107,35
138,74,292,35
138,75,534,35
138,76,1306,35
138,77,868,35
138,78,481,35
138,79,312,35
138,80,236,35
138,81,531,35
138,82,722,35
138,83,1470,35
138,84,349,35
138,85,203,35
138,86,621,35
138,87,1017,35
138,88,626,35
138,89,955,35
138,90,1145,35
138,91,440,35
138,92,751,35
138,93,572,35
138,94,735,35
138,95,433,35
138,96,574,35
138,97,314,35
138,98,164,35
138,99,230,35
138,100,330,35
138,101,394,35
138,102,181,35
138,103,599,35
138,104,617,35
138,105,452,35
138,106,604,35
138,107,237,35
138,108,99,35
138,109,180,35
138,110,33,35
138,111,73,35
138,112,46,35
138,113,95,35
138,114,19,35
138,115,2,35
138,117,22,35
138,118,185,35
138,119,12,35
138,120,11,35
138,121,135,35
138,122,80,35
138,123,42,35
138,124,49,35
138,126,1,-1
138,132,1,-1
138,133,1,-1
138,138,5,-1
138,139,58,35
138,140,148,35
138,141,7,35
138,142,8,35
138,143,30,35
138,144,26,35
138,146,1,35
138,147,1,35
138,148,4,35
138,154,5,-1
138,155,3,-1
138,164,1,-1
138,165,1,-1
138,166,1,-1
138,169,1,-1
138,170,2,-1
138,172,1,-1
138,173,2,-1
138,174,1,-1
138,175,1,-1
138,189,3,-1
138,190,7,6
138,191,15,6
138,192,13,6
139,1,4,-1
139,2,1,-1
139,3,1,-1
139,5,5,25
139,6,3,25
139,8,1,-1
139,24,1,35
139,25,39,35
139,26,5,35
139,27,6,35
139,28,1,35
139,30,2,35
139,31,14,35
139,32,8,35
139,33,18,35
139,34,30,35
139,38,13,35
139,39,21,35
139,40,2,35
139,41,19,35
139,42,30,35
139,43,6,35
139,44,12,35
139,45,30,35
139,46,54,35
139,47,55,35
139,48,60,35
139,49,33,35
139,50,79,35
139,51,126,35
139,52,32,35
139,53,122,35
139,54,111,35
139,55,93,35
139,56,44,35
139,57,38,35
139,58,80,35
139,59,19,35
139,60,61,35
139,61,11,35
139,62,31,35
139,63,17,35
139,64,145,35
139,65,128,35
139,66,153,35
139,67,111,35
139,68,465,35
139,69,88,35
139,70,532,35
139,71,176,35
139,72,249,35
139,73,156,35
139,74,363,35
139,75,145,35
139,76,455,35
139,77,223,35
139,78,383,35
139,79,530,35
139,80,253,35
139,81,585,35
139,82,350,35
139,83,385,35
139,84,148,35
139,85,265,35
139,86,163,35
139,87,654,35
139,88,1448,35
139,89,547,35
139,90,606,35
139,91,393,35
139,92,164,35
139,93,88,35
139,94,123,35
139,95,109,35
139,96,213,35
139,97,38,35
139,98,258,35
139,99,279,35
139,100,329,35
139,101,512,35
139,102,174,35
139,103,244,35
139,104,160,35
139,105,281,35
139,106,557,35
139,107,64,35
139,108,216,35
139,109,91,35
139,110,282,35
139,111,99,35
139,112,5,35
139,113,142,35
139,114,22,35
139,115,2,35
139,116,1,35
139,117,13,35
139,118,71,35
139,119,5,35
139,120,11,35
139,121,75,35
139,122,31,35
139,123,3,35
139,124,12,35
139,125,4,35
139,126,9,-1
139,131,6,-1
139,132,12,-1
139,141,48,35
139,142,16,35
139,143,19,35
139,144,124,35
139,145,70,35
139,146,19,35
139,147,1,35
139,148,2,35
139,149,8,35
139,155,5,-1
139,171,1,-1
139,173,1,-1
139,180,1,-1
139,192,9,6
139,193,6,6
140,1,14,-1
140,4,1,25
140,6,3,25
140,24,155,35
140,25,157,35
140,26,9,35
140,27,4,35
140,29,1,35
140,30,6,35
140,31,83,35
140,32,4,35
140,34,11,35
140,35,21,-1
140,38,5,-1
140,41,4,35
140,42,35,35
140,43,27,35
140,44,129,35
140,45,5,35
140,46,13,35
140,47,191,35
140,48,188,35
140,49,11,35
140,50,565,35
140,51,367,35
140,52,38,35
140,53,24,35
140,54,72,35
140,55,39,35
140,56,90,35
140,57,59,35
140,58,139,35
140,59,52,35
140,60,82,35
140,61,111,35
140,62,205,35
140,63,63,35
140,64,205,35
140,65,175,35
140,66,231,35
140,67,251,35
140,68,261,35
140,69,337,35
140,70,600,35
140,71,524,35
140,72,972,35
140,73,800,35
140,74,369,35
140,75,88,35
140,76,191,35
140,77,284,35
140,78,526,35
140,79,443,35
140,80,333,35
140,81,869,35
140,82,622,35
140,83,1221,35
140,84,791,35
140,85,538,35
140,86,422,35
140,87,354,35
140,88,449,35
140,89,160,35
140,90,117,35
140,91,219,35
140,92,288,35
140,93,169,35
140,94,257,35
140,95,239,35
140,96,412,35
140,97,339,35
140,98,620,35
140,99,246,35
140,100,471,35
140,101,688,35
140,102,480,35
140,103,193,35
140,104,107,35
140,105,176,35
140,106,177,35
140,107,256,35
140,108,422,35
140,109,252,35
140,110,62,35
140,111,225,35
140,112,27,35
140,113,138,35
140,114,187,35
140,115,8,35
140,116,2,35
140,117,18,35
140,118,59,35
140,119,441,35
140,120,31,35
140,121,66,35
140,122,19,35
140,123,20,35
140,124,4,35
140,131,2,-1
140,133,1,-1
140,140,1,-1
140,141,35,35
140,142,126,35
140,143,9,35
140,148,1,35
140,149,14,35
140,151,1,35
140,152,2,-1
140,153,2,-1
140,154,1,-1
140,156,3,-1
140,158,1,-1
140,167,3,-1
140,168,1,-1
140,172,6,-1
140,178,2,-1
140,192,4,6
140,193,12,6
140,194,8,6
141,1,68,25
141,2,19,25
141,3,2,25
141,5,1,25
141,13,1,-1
141,22,1,-1
141,23,30,35
141,24,85,35
141,25,5,35
141,26,17,35
141,27,10,35
141,28,3,35
141,29,4,35
141,30,42,35
141,31,13,35
141,32,1,35
141,34,11,35
141,35,20,35
141,38,6,-1
141,39,4,35
141,40,11,35
141,41,65,35
141,42,370,35
141,43,332,35
141,44,161,35
141,45,3,35
141,46,79,35
141,47,264,35
141,48,431,35
141,49,81,35
141,50,84,35
141,51,1201,35
141,52,51,35
141,53,41,35
141,54,28,35
141,55,40,35
141,56,126,35
141,57,234,35
141,58,315,35
141,59,20,35
141,60,158,35
141,61,451,35
141,62,86,35
141,63,194,35
141,64,140,35
141,65,73,35
141,66,41,35
141,67,127,35
141,68,100,35
141,69,712,35
141,70,662,35
141,71,649,35
141,72,463,35
141,73,710,35
141,74,999,35
141,75,548,35
141,76,370,35
141,77,368,35
141,78,276,35
141,79,631,35
141,80,212,35
141,81,428,35
141,82,259,35
141,83,575,35
141,84,743,35
141,85,415,35
141,86,808,35
141,87,552,35
141,88,249,35
141,89,437,35
141,90,533,35
141,91,122,35
141,92,311,35
141,93,60,35
141,94,290,35
141,95,526,35
141,96,1252,35
141,97,289,35
141,98,329,35
141,99,757,35
141,100,526,35
141,101,1078,35
141,102,435,35
141,103,751,35
141,104,139,35
141,105,121,35
141,106,267,35
141,107,161,35
141,108,115,35
141,109,147,35
141,110,466,35
141,111,343,35
141,112,532,35
141,113,308,35
141,114,39,35
141,115,37,35
141,116,27,35
141,117,327,35
141,118,87,35
141,119,426,35
141,120,46,35
141,121,57,35
141,122,13,35
141,123,26,35
141,127,3,-1
141,128,23,35
141,129,1,-1
141,140,10,35
141,141,1,35
141,142,102,35
141,143,6,35
141,144,12,-1
141,145,2,-1
141,150,6,-1
141,160,3,-1
141,161,4,-1
141,162,1,-1
141,163,1,-1
141,164,1,-1
141,165,2,-1
141,166,1,-1
141,167,2,-1
141,168,6,-1
141,173,15,-1
141,181,1,-1
141,191,7,6
141,192,7,6
141,193,117,6
141,194,2,6
141,195,6,6
141,196,1,6
142,1,3,25
142,2,28,25
142,3,1,25
142,4,2,25
142,22,2,35
142,23,310,35
142,24,7,35
142,25,7,35
142,26,11,35
142,27,3,35
142,28,10,35
142,29,2,35
142,30,50,35
142,31,17,35
142,32,3,35
142,33,1,35
142,34,4,35
142,35,14,35
142,36,2,35
142,38,1,35
142,39,6,35
142,41,10,35
142,42,111,35
142,43,233,35
142,44,6,35
142,45,9,35
142,46,24,35
142,47,362,35
142,48,49,35
142,49,26,35
142,50,6,35
142,51,20,35
142,52,65,35
142,53,45,35
142,54,6,35
142,55,4,35
142,56,24,35
142,57,138,35
142,58,62,35
142,59,44,35
142,60,75,35
142,61,33,35
142,62,51,35
142,63,59,35
142,64,15,35
142,65,111,35
142,66,7,35
142,67,61,35
142,68,75,35
142,69,106,35
142,70,92,35
142,71,145,35
142,72,290,35
142,73,94,35
142,74,495,35
142,75,181,35
142,76,23,35
142,77,52,35
142,78,123,35
142,79,399,35
142,80,201,35
142,81,245,35
142,82,627,35
142,83,666,35
142,84,766,35
142,85,338,35
142,86,197,35
142,87,143,35
142,88,247,35
142,89,340,35
142,90,270,35
142,91,406,35
142,92,40,35
142,93,172,35
142,94,294,35
142,95,191,35
142,96,172,35
142,97,159,35
142,98,201,35
142,99,88,35
142,100,182,35
142,101,262,35
142,102,114,35
142,103,288,35
142,104,93,35
142,105,180,35
142,106,60,35
142,107,527,35
142,108,476,35
142,109,143,35
142,110,226,35
142,111,440,35
142,112,302,35
142,113,110,35
142,114,67,35
142,115,49,35
142,116,126,35
142,117,86,35
142,118,81,35
142,119,170,35
142,120,43,35
142,121,21,35
142,122,1,35
142,123,9,35
142,124,12,35
142,126,3,35
142,127,9,35
142,128,15,35
142,129,1,35
142,130,1,-1
142,139,2,35
142,140,12,35
142,141,5,35
142,142,10,35
142,145,4,-1
142,146,16,-1
142,147,1,-1
142,151,2,-1
142,161,1,-1
142,163,26,19
142,164,1,19
142,173,2,-1
142,175,1,-1
142,176,1,-1
142,177,4,-1
142,178,1,-1
142,192,139,6
142,193,17,6
142,195,1,6
142,196,6,6
142,197,2,6
143,1,2,25
143,2,5,25
143,3,5,25
143,5,1,-1
143,12,2,-1
143,14,1,-1
143,18,1,-1
143,19,5,-1
143,21,15,35
143,22,50,35
143,23,33,35
143,24,7,35
143,25,7,35
143,26,270,35
143,27,68,35
143,28,90,35
143,29,21,35
143,30,14,35
143,31,5,35
143,32,9,35
143,33,3,35
143,35,34,35
143,36,7,35
143,37,2,35
143,38,1,35
143,39,12,35
143,40,1,35
143,41,1,35
143,42,17,35
143,43,12,35
143,44,63,35
143,45,2,35
143,46,21,35
143,47,37,35
143,48,346,35
143,49,56,35
143,50,110,35
143,51,20,35
143,52,21,35
143,53,15,35
143,54,14,35
143,55,18,35
143,56,93,35
143,57,15,35
143,58,73,35
143,59,261,35
143,60,138,35
143,61,23,35
143,62,305,35
143,63,343,35
143,64,140,35
143,65,41,35
143,66,85,35
143,67,68,35
143,68,407,35
143,69,193,35
143,70,102,35
143,71,226,35
143,72,37,35
143,73,261,35
143,74,254,35
143,75,300,35
143,76,147,35
143,77,39,35
143,78,117,35
143,79,259,35
143,80,142,35
143,81,636,35
143,82,735,35
143,83,582,35
143,84,177,35
143,85,168,35
143,86,71,35
143,87,569,35
143,88,679,35
143,89,205,35
143,90,335,35
143,91,341,35
143,92,108,35
143,93,120,35
143,94,379,35
143,95,40,35
143,96,375,35
143,97,274,35
143,98,112,35
143,99,52,35
143,100,122,35
143,101,47,35
143,102,113,35
143,103,217,35
143,104,157,35
143,105,176,35
143,106,66,35
143,107,805,35
143,108,152,35
143,109,310,35
143,110,136,35
143,111,331,35
143,112,444,35
143,113,210,35
143,114,368,35
143,115,205,35
143,116,38,35
143,117,185,35
143,118,121,35
143,119,33,35
143,120,44,35
143,121,40,35
143,122,10,35
143,123,19,35
143,124,15,35
143,125,112,35
143,126,19,35
143,127,17,35
143,128,27,35
143,130,1,-1
143,139,74,35
143,140,32,35
143,141,23,35
143,142,5,-1
143,146,10,-1
